project,bug_id,mutant_no,status,killed
Lang,37,1465,FAIL,1
Lang,37,1466,EXC,1
Lang,37,1467,FAIL,1
Lang,37,1468,FAIL,1
Lang,37,1469,FAIL,1
Lang,37,1470,FAIL,1
Lang,37,1471,FAIL,1
Lang,37,1472,EXC,1
Lang,37,1473,EXC,1
Lang,37,1474,FAIL,1
Lang,37,1475,FAIL,1
Lang,37,1476,EXC,1
Lang,37,1477,FAIL,1
Lang,37,1478,FAIL,1
Lang,37,1479,FAIL,1
Lang,37,1480,FAIL,1
Lang,37,1481,FAIL,1
Lang,37,1482,EXC,1
Lang,37,1483,EXC,1
Lang,37,1484,FAIL,1
Lang,37,1485,EXC,1
Lang,37,1486,FAIL,1
Lang,37,1487,EXC,1
Lang,37,1488,FAIL,1
Lang,37,1489,FAIL,1
Lang,37,1490,FAIL,1
Lang,37,1491,FAIL,1
Lang,37,1492,FAIL,1
Lang,37,1493,EXC,1
Lang,37,1494,EXC,1
Lang,37,1495,FAIL,1
Lang,37,1496,FAIL,1
Lang,37,1497,EXC,1
Lang,37,1498,FAIL,1
Lang,37,1499,FAIL,1
Lang,37,1500,FAIL,1
Lang,37,1501,FAIL,1
Lang,37,1502,FAIL,1
Lang,37,1503,EXC,1
Lang,37,1504,EXC,1
Lang,37,1505,FAIL,1
Lang,37,1506,FAIL,1
Lang,37,1507,EXC,1
Lang,37,1508,FAIL,1
Lang,37,1509,FAIL,1
Lang,37,1510,FAIL,1
Lang,37,1511,FAIL,1
Lang,37,1512,FAIL,1
Lang,37,1513,EXC,1
Lang,37,1514,EXC,1
Lang,37,1515,FAIL,1
Lang,37,1516,EXC,1
Lang,37,1517,FAIL,1
Lang,37,1518,EXC,1
Lang,37,1519,FAIL,1
Lang,37,1520,FAIL,1
Lang,37,1521,FAIL,1
Lang,37,1522,FAIL,1
Lang,37,1523,FAIL,1
Lang,37,1524,EXC,1
Lang,37,1525,EXC,1
Lang,37,1526,FAIL,1
Lang,37,1527,FAIL,1
Lang,37,1528,EXC,1
Lang,37,1529,FAIL,1
Lang,37,1530,FAIL,1
Lang,37,1531,FAIL,1
Lang,37,1532,FAIL,1
Lang,37,1533,FAIL,1
Lang,37,1534,EXC,1
Lang,37,1535,EXC,1
Lang,37,1536,FAIL,1
Lang,37,1537,FAIL,1
Lang,37,1538,EXC,1
Lang,37,1539,FAIL,1
Lang,37,1540,FAIL,1
Lang,37,1541,FAIL,1
Lang,37,1542,FAIL,1
Lang,37,1543,FAIL,1
Lang,37,1544,EXC,1
Lang,37,1545,EXC,1
Lang,37,1546,FAIL,1
Lang,37,1547,EXC,1
Lang,37,1548,FAIL,1
Lang,37,1549,EXC,1
Lang,37,1550,FAIL,1
Lang,37,1551,FAIL,1
Lang,37,1552,FAIL,1
Lang,37,1553,FAIL,1
Lang,37,1554,FAIL,1
Lang,37,1555,EXC,1
Lang,37,1556,EXC,1
Lang,37,1557,FAIL,1
Lang,37,1558,FAIL,1
Lang,37,1559,EXC,1
Lang,37,1560,FAIL,1
Lang,37,1561,FAIL,1
Lang,37,1562,FAIL,1
Lang,37,1563,FAIL,1
Lang,37,1564,FAIL,1
Lang,37,1565,EXC,1
Lang,37,1566,EXC,1
Lang,37,1567,FAIL,1
Lang,37,1568,FAIL,1
Lang,37,1569,EXC,1
Lang,37,1570,FAIL,1
Lang,37,1571,FAIL,1
Lang,37,1572,FAIL,1
Lang,37,1573,FAIL,1
Lang,37,1574,FAIL,1
Lang,37,1575,EXC,1
Lang,37,1576,EXC,1
Lang,37,1577,FAIL,1
Lang,37,1578,EXC,1
Lang,37,1579,FAIL,1
Lang,37,1580,EXC,1
Lang,37,1581,FAIL,1
Lang,37,1582,FAIL,1
Lang,37,1583,FAIL,1
Lang,37,1584,FAIL,1
Lang,37,1585,FAIL,1
Lang,37,1586,EXC,1
Lang,37,1587,EXC,1
Lang,37,1588,FAIL,1
Lang,37,1589,FAIL,1
Lang,37,1590,EXC,1
Lang,37,1591,FAIL,1
Lang,37,1592,FAIL,1
Lang,37,1593,FAIL,1
Lang,37,1594,FAIL,1
Lang,37,1595,FAIL,1
Lang,37,1596,EXC,1
Lang,37,1597,EXC,1
Lang,37,1598,FAIL,1
Lang,37,1599,FAIL,1
Lang,37,1600,EXC,1
Lang,37,1601,FAIL,1
Lang,37,1602,FAIL,1
Lang,37,1603,FAIL,1
Lang,37,1604,FAIL,1
Lang,37,1605,FAIL,1
Lang,37,1606,EXC,1
Lang,37,1607,EXC,1
Lang,37,1608,FAIL,1
Lang,37,1609,EXC,1
Lang,37,1610,FAIL,1
Lang,37,1611,EXC,1
Lang,37,1612,FAIL,1
Lang,37,1613,FAIL,1
Lang,37,1614,FAIL,1
Lang,37,1615,FAIL,1
Lang,37,1616,FAIL,1
Lang,37,1617,EXC,1
Lang,37,1618,EXC,1
Lang,37,1619,FAIL,1
Lang,37,1620,FAIL,1
Lang,37,1621,EXC,1
Lang,37,1622,FAIL,1
Lang,37,1623,FAIL,1
Lang,37,1624,EXC,1
Lang,37,1625,FAIL,1
Lang,37,1626,FAIL,1
Lang,37,1627,EXC,1
Lang,37,1628,EXC,1
Lang,37,1629,FAIL,1
Lang,37,1630,FAIL,1
Lang,37,1631,EXC,1
Lang,37,1632,FAIL,1
Lang,37,1633,FAIL,1
Lang,37,1634,FAIL,1
Lang,37,1635,FAIL,1
Lang,37,1636,FAIL,1
Lang,37,1637,EXC,1
Lang,37,1638,EXC,1
Lang,37,1639,FAIL,1
Lang,37,1640,EXC,1
Lang,37,1641,FAIL,1
Lang,37,1642,EXC,1
Lang,37,1643,FAIL,1
Lang,37,1644,FAIL,1
Lang,37,1645,FAIL,1
Lang,37,1646,FAIL,1
Lang,37,1647,FAIL,1
Lang,37,1648,EXC,1
Lang,37,1649,EXC,1
Lang,37,1650,FAIL,1
Lang,37,1651,FAIL,1
Lang,37,1652,EXC,1
Lang,37,1653,FAIL,1
Lang,37,1654,FAIL,1
Lang,37,1655,FAIL,1
Lang,37,1656,FAIL,1
Lang,37,1657,EXC,1
Lang,37,1658,FAIL,1
Lang,37,1659,EXC,1
Lang,37,1660,FAIL,1
Lang,37,1661,EXC,1
Lang,37,1662,FAIL,1
Lang,37,1663,EXC,1
Lang,37,1664,FAIL,1
Lang,37,1665,FAIL,1
Lang,37,1666,FAIL,1
Lang,37,1667,FAIL,1
Lang,37,1668,EXC,1
Lang,37,1669,FAIL,1
Lang,37,1670,EXC,1
Lang,37,1671,FAIL,1
Lang,37,1672,FAIL,1
Lang,37,1673,FAIL,1
Lang,37,1674,EXC,1
Lang,37,1675,FAIL,1
Lang,37,1676,FAIL,1
Lang,37,1677,FAIL,1
Lang,37,1678,FAIL,1
Lang,37,1679,EXC,1
Lang,37,1680,FAIL,1
Lang,37,1681,EXC,1
Lang,37,1682,FAIL,1
Lang,37,1683,FAIL,1
Lang,37,1684,FAIL,1
Lang,37,1685,EXC,1
Lang,37,1686,FAIL,1
Lang,37,1687,FAIL,1
Lang,37,1688,FAIL,1
Lang,37,1689,FAIL,1
Lang,37,1690,EXC,1
Lang,37,1691,FAIL,1
Lang,37,1692,EXC,1
Lang,37,1693,FAIL,1
Lang,37,1694,FAIL,1
Lang,37,1695,FAIL,1
Lang,37,1696,EXC,1
Lang,37,1697,FAIL,1
Lang,37,1698,FAIL,1
Lang,37,1699,FAIL,1
Lang,37,1700,FAIL,1
Lang,37,1701,EXC,1
Lang,37,1702,FAIL,1
Lang,37,1703,EXC,1
Lang,37,1704,FAIL,1
Lang,37,1705,EXC,1
Lang,37,1706,FAIL,1
Lang,37,1707,EXC,1
Lang,37,1708,FAIL,1
Lang,37,1709,FAIL,1
Lang,37,1710,FAIL,1
Lang,37,1711,FAIL,1
Lang,37,1712,EXC,1
Lang,37,1713,FAIL,1
Lang,37,1714,EXC,1
Lang,37,1715,FAIL,1
Lang,37,1716,FAIL,1
Lang,37,1717,FAIL,1
Lang,37,1718,EXC,1
Lang,37,1719,FAIL,1
Lang,37,1720,FAIL,1
Lang,37,1721,FAIL,1
Lang,37,1722,FAIL,1
Lang,37,1723,EXC,1
Lang,37,1724,FAIL,1
Lang,37,1725,EXC,1
Lang,37,1726,FAIL,1
Lang,37,1727,EXC,1
Lang,37,1728,FAIL,1
Lang,37,1729,EXC,1
Lang,37,1730,FAIL,1
Lang,37,1731,FAIL,1
Lang,37,1732,FAIL,1
Lang,37,1733,FAIL,1
Lang,37,1734,EXC,1
Lang,37,1735,FAIL,1
Lang,37,1736,EXC,1
Lang,37,1737,FAIL,1
Lang,37,1738,EXC,1
Lang,37,1739,FAIL,1
Lang,37,1740,EXC,1
Lang,37,1741,FAIL,1
Lang,37,1742,FAIL,1
Lang,37,1743,FAIL,1
Lang,37,1744,FAIL,1
Lang,37,1745,EXC,1
Lang,37,1746,FAIL,1
Lang,37,1747,EXC,1
Lang,37,1748,FAIL,1
Lang,37,1749,EXC,1
Lang,37,1750,FAIL,1
Lang,37,1751,EXC,1
Lang,37,1752,EXC,1
Lang,37,1753,EXC,1
Lang,37,1754,EXC,1
Lang,37,1755,EXC,1
Lang,37,1756,EXC,1
Lang,37,1757,EXC,1
Lang,37,1758,EXC,1
Lang,37,1759,FAIL,1
Lang,37,1760,EXC,1
Lang,37,1761,FAIL,1
Lang,37,1762,EXC,1
Lang,37,1763,EXC,1
Lang,37,1764,FAIL,1
Lang,37,1765,LIVE,0
Lang,37,1766,EXC,1
Lang,37,1767,EXC,1
Lang,37,1768,EXC,1
Lang,37,1769,EXC,1
Lang,37,1770,LIVE,0
Lang,37,1771,EXC,1
Lang,37,1772,EXC,1
Lang,37,1773,EXC,1
Lang,37,1774,EXC,1
Lang,37,1775,FAIL,1
Lang,37,1776,EXC,1
Lang,37,1777,FAIL,1
Lang,37,1778,EXC,1
Lang,37,1779,EXC,1
Lang,37,1780,FAIL,1
Lang,37,1781,EXC,1
Lang,37,1782,EXC,1
Lang,37,1783,EXC,1
Lang,37,1784,LIVE,0
Lang,37,1785,EXC,1
Lang,37,1786,EXC,1
Lang,37,1787,EXC,1
Lang,37,1788,EXC,1
Lang,37,1789,FAIL,1
Lang,37,1790,EXC,1
Lang,37,1791,FAIL,1
Lang,37,1792,EXC,1
Lang,37,1793,EXC,1
Lang,37,1794,FAIL,1
Lang,37,1795,EXC,1
Lang,37,1796,EXC,1
Lang,37,1797,EXC,1
Lang,37,1798,LIVE,0
Lang,37,1799,EXC,1
Lang,37,1800,EXC,1
Lang,37,1801,EXC,1
Lang,37,1802,EXC,1
Lang,37,1803,FAIL,1
Lang,37,1804,EXC,1
Lang,37,1805,FAIL,1
Lang,37,1806,EXC,1
Lang,37,1807,EXC,1
Lang,37,1808,FAIL,1
Lang,37,1809,EXC,1
Lang,37,1810,EXC,1
Lang,37,1811,EXC,1
Lang,37,1812,LIVE,0
Lang,37,1813,EXC,1
Lang,37,1814,EXC,1
Lang,37,1815,EXC,1
Lang,37,1816,EXC,1
Lang,37,1817,FAIL,1
Lang,37,1818,EXC,1
Lang,37,1819,FAIL,1
Lang,37,1820,EXC,1
Lang,37,1821,EXC,1
Lang,37,1822,FAIL,1
Lang,37,1823,EXC,1
Lang,37,1824,EXC,1
Lang,37,1825,EXC,1
Lang,37,1826,LIVE,0
Lang,37,1827,EXC,1
Lang,37,1828,EXC,1
Lang,37,1829,EXC,1
Lang,37,1830,EXC,1
Lang,37,1831,FAIL,1
Lang,37,1832,EXC,1
Lang,37,1833,FAIL,1
Lang,37,1834,EXC,1
Lang,37,1835,EXC,1
Lang,37,1836,FAIL,1
Lang,37,1837,EXC,1
Lang,37,1838,EXC,1
Lang,37,1839,EXC,1
Lang,37,1840,LIVE,0
Lang,37,1841,EXC,1
Lang,37,1842,EXC,1
Lang,37,1843,EXC,1
Lang,37,1844,EXC,1
Lang,37,1845,FAIL,1
Lang,37,1846,EXC,1
Lang,37,1847,FAIL,1
Lang,37,1848,EXC,1
Lang,37,1849,EXC,1
Lang,37,1850,FAIL,1
Lang,37,1851,EXC,1
Lang,37,1852,EXC,1
Lang,37,1853,EXC,1
Lang,37,1854,LIVE,0
Lang,37,1855,EXC,1
Lang,37,1856,EXC,1
Lang,37,1857,EXC,1
Lang,37,1858,EXC,1
Lang,37,1859,FAIL,1
Lang,37,1860,EXC,1
Lang,37,1861,FAIL,1
Lang,37,1862,EXC,1
Lang,37,1863,EXC,1
Lang,37,1864,FAIL,1
Lang,37,1865,EXC,1
Lang,37,1866,EXC,1
Lang,37,1867,EXC,1
Lang,37,1868,LIVE,0
Lang,37,1869,EXC,1
Lang,37,1870,EXC,1
Lang,37,1871,EXC,1
Lang,37,1872,EXC,1
Lang,37,1873,FAIL,1
Lang,37,1874,EXC,1
Lang,37,1875,FAIL,1
Lang,37,1876,EXC,1
Lang,37,1877,EXC,1
Lang,37,1878,FAIL,1
Lang,37,1879,EXC,1
Lang,37,1880,EXC,1
Lang,37,1881,EXC,1
Lang,37,1882,EXC,1
Lang,37,1883,FAIL,1
Lang,37,1884,EXC,1
Lang,37,1885,EXC,1
Lang,37,1886,EXC,1
Lang,37,1887,FAIL,1
Lang,37,1888,EXC,1
Lang,37,1889,EXC,1
Lang,37,1890,FAIL,1
Lang,37,1891,EXC,1
Lang,37,1892,EXC,1
Lang,37,1893,EXC,1
Lang,37,1894,FAIL,1
Lang,37,1895,EXC,1
Lang,37,1896,EXC,1
Lang,37,1897,FAIL,1
Lang,37,1898,EXC,1
Lang,37,1899,EXC,1
Lang,37,1900,EXC,1
Lang,37,1901,FAIL,1
Lang,37,1902,EXC,1
Lang,37,1903,EXC,1
Lang,37,1904,FAIL,1
Lang,37,1905,EXC,1
Lang,37,1906,EXC,1
Lang,37,1907,EXC,1
Lang,37,1908,FAIL,1
Lang,37,1909,EXC,1
Lang,37,1910,EXC,1
Lang,37,1911,FAIL,1
Lang,37,1912,EXC,1
Lang,37,1913,EXC,1
Lang,37,1914,EXC,1
Lang,37,1915,FAIL,1
Lang,37,1916,EXC,1
Lang,37,1917,EXC,1
Lang,37,1918,FAIL,1
Lang,37,1919,EXC,1
Lang,37,1920,EXC,1
Lang,37,1921,EXC,1
Lang,37,1922,FAIL,1
Lang,37,1923,EXC,1
Lang,37,1924,EXC,1
Lang,37,1925,FAIL,1
Lang,37,1926,EXC,1
Lang,37,1927,EXC,1
Lang,37,1928,EXC,1
Lang,37,1929,FAIL,1
Lang,37,1930,EXC,1
Lang,37,1931,EXC,1
Lang,37,1932,FAIL,1
Lang,37,1933,EXC,1
Lang,37,1934,EXC,1
Lang,37,1935,EXC,1
Lang,37,1936,FAIL,1
Lang,37,1937,EXC,1
Lang,37,1938,EXC,1
Lang,37,1939,FAIL,1
Lang,37,1940,EXC,1
Lang,37,1941,EXC,1
Lang,37,1942,EXC,1
Lang,37,1943,FAIL,1
Lang,37,1944,EXC,1
Lang,37,1945,FAIL,1
Lang,37,1946,EXC,1
Lang,37,1947,EXC,1
Lang,37,1948,FAIL,1
Lang,37,1949,EXC,1
Lang,37,1950,FAIL,1
Lang,37,1951,EXC,1
Lang,37,1952,EXC,1
Lang,37,1953,FAIL,1
Lang,37,1954,EXC,1
Lang,37,1955,FAIL,1
Lang,37,1956,EXC,1
Lang,37,1957,EXC,1
Lang,37,1958,EXC,1
Lang,37,1959,EXC,1
Lang,37,1960,EXC,1
Lang,37,1961,EXC,1
Lang,37,1962,EXC,1
Lang,37,1963,EXC,1
Lang,37,1964,EXC,1
Lang,37,1965,LIVE,0
Lang,37,1966,LIVE,0
Lang,37,1967,EXC,1
Lang,37,1968,EXC,1
Lang,37,1969,EXC,1
Lang,37,1970,EXC,1
Lang,37,1971,EXC,1
Lang,37,1972,FAIL,1
Lang,37,1973,EXC,1
Lang,37,1974,EXC,1
Lang,37,1975,FAIL,1
Lang,37,1976,EXC,1
Lang,37,1977,FAIL,1
Lang,37,1978,EXC,1
Lang,37,1979,EXC,1
Lang,37,1980,FAIL,1
Lang,37,1981,LIVE,0
Lang,37,1982,FAIL,1
Lang,37,1983,FAIL,1
Lang,37,1984,EXC,1
Lang,37,1985,EXC,1
Lang,37,1986,EXC,1
Lang,37,1987,EXC,1
Lang,37,1988,EXC,1
Lang,37,1989,EXC,1
Lang,37,1990,EXC,1
Lang,37,1991,FAIL,1
Lang,37,1992,EXC,1
Lang,37,1993,FAIL,1
Lang,37,1994,EXC,1
Lang,37,1995,FAIL,1
Lang,37,1996,FAIL,1
Lang,37,1997,LIVE,0
Lang,37,1998,LIVE,0
Lang,37,1999,FAIL,1
Lang,37,2000,FAIL,1
Lang,37,2001,EXC,1
Lang,37,2002,FAIL,1
Lang,37,2003,FAIL,1
Lang,37,2004,EXC,1
Lang,37,2005,FAIL,1
Lang,37,2006,EXC,1
Lang,37,2007,FAIL,1
Lang,37,2008,EXC,1
Lang,37,2009,EXC,1
Lang,37,2010,FAIL,1
Lang,37,2011,LIVE,0
Lang,37,2012,FAIL,1
Lang,37,2013,EXC,1
Lang,37,2014,LIVE,0
Lang,37,2015,FAIL,1
Lang,37,2016,EXC,1
Lang,37,2017,LIVE,0
Lang,37,2018,FAIL,1
Lang,37,2019,EXC,1
Lang,37,2020,LIVE,0
Lang,37,2021,FAIL,1
Lang,37,2022,EXC,1
Lang,37,2023,LIVE,0
Lang,37,2024,FAIL,1
Lang,37,2025,EXC,1
Lang,37,2026,LIVE,0
Lang,37,2027,FAIL,1
Lang,37,2028,EXC,1
Lang,37,2029,LIVE,0
Lang,37,2030,FAIL,1
Lang,37,2031,EXC,1
Lang,37,2032,LIVE,0
Lang,37,2033,FAIL,1
Lang,37,2034,EXC,1
Lang,37,2035,LIVE,0
Lang,37,2036,FAIL,1
Lang,37,2037,EXC,1
Lang,37,2038,EXC,1
Lang,37,2039,LIVE,0
Lang,37,2040,EXC,1
Lang,37,2041,EXC,1
Lang,37,2042,LIVE,0
Lang,37,2043,LIVE,0
Lang,37,2044,EXC,1
Lang,37,2045,EXC,1
Lang,37,2046,LIVE,0
Lang,37,2047,EXC,1
Lang,37,2048,LIVE,0
Lang,37,2049,EXC,1
Lang,37,2050,FAIL,1
Lang,37,2051,FAIL,1
Lang,37,2052,EXC,1
Lang,37,2053,FAIL,1
Lang,37,2054,FAIL,1
Lang,37,2055,FAIL,1
Lang,37,2056,FAIL,1
Lang,37,2057,EXC,1
Lang,37,2058,EXC,1
Lang,37,2059,EXC,1
Lang,37,2060,FAIL,1
Lang,37,2061,LIVE,0
Lang,37,2062,LIVE,0
Lang,37,2063,FAIL,1
Lang,37,2064,LIVE,0
Lang,37,2065,LIVE,0
Lang,37,2066,LIVE,0
Lang,37,2067,LIVE,0
Lang,37,2068,LIVE,0
Lang,37,2069,FAIL,1
Lang,37,2070,FAIL,1
Lang,37,2071,EXC,1
Lang,37,2072,FAIL,1
Lang,37,2073,FAIL,1
Lang,37,2074,EXC,1
Lang,37,2075,FAIL,1
Lang,37,2076,EXC,1
Lang,37,2077,EXC,1
Lang,37,2078,EXC,1
Lang,37,2079,EXC,1
Lang,37,2080,EXC,1
Lang,37,2081,EXC,1
Lang,37,2082,FAIL,1
Lang,37,2083,EXC,1
Lang,37,2084,EXC,1
Lang,37,2085,EXC,1
Lang,37,2086,FAIL,1
Lang,38,1,LIVE,0
Lang,38,2,EXC,1
Lang,38,3,LIVE,0
Lang,38,4,EXC,1
Lang,38,5,LIVE,0
Lang,38,6,EXC,1
Lang,38,7,LIVE,0
Lang,38,8,EXC,1
Lang,38,9,LIVE,0
Lang,38,10,EXC,1
Lang,38,11,EXC,1
Lang,38,12,EXC,1
Lang,38,13,EXC,1
Lang,38,14,FAIL,1
Lang,38,15,LIVE,0
Lang,38,16,UNCOV,0
Lang,38,17,EXC,1
Lang,38,18,EXC,1
Lang,38,19,FAIL,1
Lang,38,20,EXC,1
Lang,38,21,EXC,1
Lang,38,22,LIVE,0
Lang,38,23,UNCOV,0
Lang,38,24,UNCOV,0
Lang,38,25,UNCOV,0
Lang,38,26,UNCOV,0
Lang,38,27,UNCOV,0
Lang,38,28,UNCOV,0
Lang,38,29,UNCOV,0
Lang,38,30,UNCOV,0
Lang,38,31,UNCOV,0
Lang,38,32,LIVE,0
Lang,38,33,UNCOV,0
Lang,38,34,EXC,1
Lang,38,35,EXC,1
Lang,38,36,FAIL,1
Lang,38,37,EXC,1
Lang,38,38,EXC,1
Lang,38,39,LIVE,0
Lang,38,40,UNCOV,0
Lang,38,41,UNCOV,0
Lang,38,42,UNCOV,0
Lang,38,43,EXC,1
Lang,38,44,EXC,1
Lang,38,45,LIVE,0
Lang,38,46,FAIL,1
Lang,38,47,EXC,1
Lang,38,48,EXC,1
Lang,38,49,LIVE,0
Lang,38,50,EXC,1
Lang,38,51,EXC,1
Lang,38,52,EXC,1
Lang,38,53,LIVE,0
Lang,38,54,LIVE,0
Lang,38,55,LIVE,0
Lang,38,56,EXC,1
Lang,38,57,LIVE,0
Lang,38,58,LIVE,0
Lang,38,59,EXC,1
Lang,38,60,LIVE,0
Lang,38,61,LIVE,0
Lang,38,62,EXC,1
Lang,38,63,EXC,1
Lang,38,64,EXC,1
Lang,38,65,EXC,1
Lang,38,66,EXC,1
Lang,38,67,EXC,1
Lang,38,68,FAIL,1
Lang,38,69,EXC,1
Lang,38,70,EXC,1
Lang,38,71,TIME,1
Lang,38,72,EXC,1
Lang,38,73,EXC,1
Lang,38,74,EXC,1
Lang,38,75,FAIL,1
Lang,38,76,LIVE,0
Lang,38,77,LIVE,0
Lang,38,78,FAIL,1
Lang,38,79,LIVE,0
Lang,38,80,EXC,1
Lang,38,81,EXC,1
Lang,38,82,FAIL,1
Lang,38,83,FAIL,1
Lang,38,84,LIVE,0
Lang,38,85,FAIL,1
Lang,38,86,FAIL,1
Lang,38,87,FAIL,1
Lang,38,88,FAIL,1
Lang,38,89,LIVE,0
Lang,38,90,LIVE,0
Lang,38,91,FAIL,1
Lang,38,92,FAIL,1
Lang,38,93,FAIL,1
Lang,38,94,FAIL,1
Lang,38,95,LIVE,0
Lang,38,96,FAIL,1
Lang,38,97,FAIL,1
Lang,38,98,FAIL,1
Lang,38,99,FAIL,1
Lang,38,100,LIVE,0
Lang,38,101,FAIL,1
Lang,38,102,FAIL,1
Lang,38,103,FAIL,1
Lang,38,104,LIVE,0
Lang,38,105,LIVE,0
Lang,38,106,FAIL,1
Lang,38,107,LIVE,0
Lang,38,108,LIVE,0
Lang,38,109,LIVE,0
Lang,38,110,LIVE,0
Lang,38,111,LIVE,0
Lang,38,112,FAIL,1
Lang,38,113,FAIL,1
Lang,38,114,LIVE,0
Lang,38,115,FAIL,1
Lang,38,116,FAIL,1
Lang,38,117,FAIL,1
Lang,38,118,EXC,1
Lang,38,119,LIVE,0
Lang,38,120,LIVE,0
Lang,38,121,LIVE,0
Lang,38,122,FAIL,1
Lang,38,123,LIVE,0
Lang,38,124,EXC,1
Lang,38,125,EXC,1
Lang,38,126,FAIL,1
Lang,38,127,EXC,1
Lang,38,128,EXC,1
Lang,38,129,TIME,1
Lang,38,130,LIVE,0
Lang,38,131,EXC,1
Lang,38,132,TIME,1
Lang,38,133,TIME,1
Lang,38,134,LIVE,0
Lang,38,135,TIME,1
Lang,38,136,LIVE,0
Lang,38,137,EXC,1
Lang,38,138,TIME,1
Lang,38,139,TIME,1
Lang,38,140,EXC,1
Lang,38,141,TIME,1
Lang,38,142,TIME,1
Lang,38,143,LIVE,0
Lang,38,144,TIME,1
Lang,38,145,LIVE,0
Lang,38,146,EXC,1
Lang,38,147,TIME,1
Lang,38,148,TIME,1
Lang,38,149,EXC,1
Lang,38,150,FAIL,1
Lang,38,151,EXC,1
Lang,38,152,EXC,1
Lang,38,153,EXC,1
Lang,38,154,EXC,1
Lang,38,155,EXC,1
Lang,38,156,EXC,1
Lang,38,157,LIVE,0
Lang,38,158,EXC,1
Lang,38,159,FAIL,1
Lang,38,160,EXC,1
Lang,38,161,EXC,1
Lang,38,162,FAIL,1
Lang,38,163,EXC,1
Lang,38,164,EXC,1
Lang,38,165,EXC,1
Lang,38,166,FAIL,1
Lang,38,167,FAIL,1
Lang,38,168,FAIL,1
Lang,38,169,FAIL,1
Lang,38,170,TIME,1
Lang,38,171,EXC,1
Lang,38,172,EXC,1
Lang,38,173,LIVE,0
Lang,38,174,EXC,1
Lang,38,175,EXC,1
Lang,38,176,FAIL,1
Lang,38,177,FAIL,1
Lang,38,178,FAIL,1
Lang,38,179,EXC,1
Lang,38,180,EXC,1
Lang,38,181,EXC,1
Lang,38,182,EXC,1
Lang,38,183,EXC,1
Lang,38,184,EXC,1
Lang,38,185,EXC,1
Lang,38,186,LIVE,0
Lang,38,187,EXC,1
Lang,38,188,LIVE,0
Lang,38,189,FAIL,1
Lang,38,190,EXC,1
Lang,38,191,FAIL,1
Lang,38,192,FAIL,1
Lang,38,193,EXC,1
Lang,38,194,FAIL,1
Lang,38,195,LIVE,0
Lang,38,196,FAIL,1
Lang,38,197,LIVE,0
Lang,38,198,EXC,1
Lang,38,199,LIVE,0
Lang,38,200,FAIL,1
Lang,38,201,EXC,1
Lang,38,202,UNCOV,0
Lang,38,203,UNCOV,0
Lang,38,204,EXC,1
Lang,38,205,FAIL,1
Lang,38,206,LIVE,0
Lang,38,207,TIME,1
Lang,38,208,FAIL,1
Lang,38,209,FAIL,1
Lang,38,210,LIVE,0
Lang,38,211,FAIL,1
Lang,38,212,LIVE,0
Lang,38,213,TIME,1
Lang,38,214,FAIL,1
Lang,38,215,LIVE,0
Lang,38,216,TIME,1
Lang,38,217,LIVE,0
Lang,38,218,FAIL,1
Lang,38,219,LIVE,0
Lang,38,220,FAIL,1
Lang,38,221,LIVE,0
Lang,38,222,TIME,1
Lang,38,223,FAIL,1
Lang,38,224,FAIL,1
Lang,38,225,TIME,1
Lang,38,226,LIVE,0
Lang,38,227,FAIL,1
Lang,38,228,TIME,1
Lang,38,229,EXC,1
Lang,38,230,FAIL,1
Lang,38,231,FAIL,1
Lang,38,232,EXC,1
Lang,38,233,EXC,1
Lang,38,234,EXC,1
Lang,38,235,UNCOV,0
Lang,38,236,FAIL,1
Lang,38,237,UNCOV,0
Lang,38,238,FAIL,1
Lang,38,239,FAIL,1
Lang,38,240,FAIL,1
Lang,38,241,LIVE,0
Lang,38,242,FAIL,1
Lang,38,243,FAIL,1
Lang,38,244,EXC,1
Lang,38,245,LIVE,0
Lang,38,246,EXC,1
Lang,38,247,FAIL,1
Lang,38,248,FAIL,1
Lang,38,249,UNCOV,0
Lang,38,250,UNCOV,0
Lang,38,251,UNCOV,0
Lang,38,252,UNCOV,0
Lang,38,253,UNCOV,0
Lang,38,254,UNCOV,0
Lang,38,255,FAIL,1
Lang,38,256,LIVE,0
Lang,38,257,FAIL,1
Lang,38,258,LIVE,0
Lang,38,259,UNCOV,0
Lang,38,260,LIVE,0
Lang,38,261,FAIL,1
Lang,38,262,LIVE,0
Lang,38,263,LIVE,0
Lang,38,264,LIVE,0
Lang,38,265,LIVE,0
Lang,38,266,LIVE,0
Lang,38,267,FAIL,1
Lang,38,268,LIVE,0
Lang,38,269,LIVE,0
Lang,38,270,LIVE,0
Lang,38,271,FAIL,1
Lang,38,272,LIVE,0
Lang,38,273,LIVE,0
Lang,38,274,LIVE,0
Lang,38,275,FAIL,1
Lang,38,276,LIVE,0
Lang,38,277,LIVE,0
Lang,38,278,LIVE,0
Lang,38,279,LIVE,0
Lang,38,280,FAIL,1
Lang,38,281,LIVE,0
Lang,38,282,LIVE,0
Lang,38,283,FAIL,1
Lang,38,284,FAIL,1
Lang,38,285,FAIL,1
Lang,38,286,LIVE,0
Lang,38,287,FAIL,1
Lang,38,288,LIVE,0
Lang,38,289,LIVE,0
Lang,38,290,FAIL,1
Lang,38,291,FAIL,1
Lang,38,292,FAIL,1
Lang,38,293,LIVE,0
Lang,38,294,FAIL,1
