project,bug_id,mutant_no,operator,from,to,class,line,code_context,status,killed
Chart,2,110,ROR,"!=(int,int)",">(int,int)",org.jfree.data.general.DatasetUtilities,440,"            throw new IllegalArgumentException(""Duplicate items in 'rowKeys'."");
        }
        if (ArrayUtilities.hasDuplicateItems(columnKeys)) {
            throw new IllegalArgumentException(
                    ""Duplicate items in 'columnKeys'."");
        }
        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {",LIVE,0
Chart,2,111,ROR,"!=(int,int)","TRUE(int,int)",org.jfree.data.general.DatasetUtilities,440,"            throw new IllegalArgumentException(""Duplicate items in 'rowKeys'."");
        }
        if (ArrayUtilities.hasDuplicateItems(columnKeys)) {
            throw new IllegalArgumentException(
                    ""Duplicate items in 'columnKeys'."");
        }
        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {",EXC,1
Chart,2,112,LVR,0,POS,org.jfree.data.general.DatasetUtilities,445,"        }
        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of """,LIVE,0
Chart,2,113,LVR,0,NEG,org.jfree.data.general.DatasetUtilities,445,"        }
        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of """,LIVE,0
Chart,2,114,LVR,0,POS,org.jfree.data.general.DatasetUtilities,446,"        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");",LIVE,0
Chart,2,115,LVR,0,NEG,org.jfree.data.general.DatasetUtilities,446,"        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");",EXC,1
Chart,2,116,ROR,"<(int,int)","<=(int,int)",org.jfree.data.general.DatasetUtilities,446,"        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");",EXC,1
Chart,2,117,ROR,"<(int,int)","FALSE(int,int)",org.jfree.data.general.DatasetUtilities,446,"        if (rowKeys.length != data.length) {
            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");",EXC,1
Chart,2,118,STD,<ASSIGN>,<NO-OP>,org.jfree.data.general.DatasetUtilities,447,"            throw new IllegalArgumentException(
                ""The number of row keys does not match the number of rows in ""
                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }",EXC,1
Chart,2,119,ROR,"!=(int,int)","<(int,int)",org.jfree.data.general.DatasetUtilities,449,"                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }

        // now do the work...",LIVE,0
Chart,2,120,ROR,"!=(int,int)",">(int,int)",org.jfree.data.general.DatasetUtilities,449,"                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }

        // now do the work...",LIVE,0
Chart,2,121,ROR,"!=(int,int)","TRUE(int,int)",org.jfree.data.general.DatasetUtilities,449,"                + ""the data array."");
        }
        int columnCount = 0;
        for (int r = 0; r < data.length; r++) {
            columnCount = Math.max(columnCount, data[r].length);
        }
        if (columnKeys.length != columnCount) {
            throw new IllegalArgumentException(
                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }

        // now do the work...",EXC,1
Chart,2,122,LVR,0,POS,org.jfree.data.general.DatasetUtilities,457,"                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }",FAIL,1
Chart,2,123,LVR,0,NEG,org.jfree.data.general.DatasetUtilities,457,"                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }",EXC,1
Chart,2,124,ROR,"<(int,int)","<=(int,int)",org.jfree.data.general.DatasetUtilities,457,"                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }",EXC,1
Chart,2,125,ROR,"<(int,int)","FALSE(int,int)",org.jfree.data.general.DatasetUtilities,457,"                ""The number of column keys does not match the number of ""
                + ""columns in the data array."");
        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }",FAIL,1
Chart,2,126,LVR,0,POS,org.jfree.data.general.DatasetUtilities,459,"        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }
        return result;
",FAIL,1
Chart,2,127,LVR,0,NEG,org.jfree.data.general.DatasetUtilities,459,"        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }
        return result;
",EXC,1
Chart,2,128,ROR,"<(int,int)","!=(int,int)",org.jfree.data.general.DatasetUtilities,459,"        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }
        return result;
",LIVE,0
Chart,2,129,ROR,"<(int,int)","<=(int,int)",org.jfree.data.general.DatasetUtilities,459,"        }

        // now do the work...
        DefaultCategoryDataset result = new DefaultCategoryDataset();
        for (int r = 0; r < data.length; r++) {
            Comparable rowKey = rowKeys[r];
            for (int c = 0; c < data[r].length; c++) {
                Comparable columnKey = columnKeys[c];
                result.addValue(new Double(data[r][c]), rowKey, columnKey);
            }
        }
        return result;
",EXC,1
